partida_id,rodada,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
5772,3,Corinthians,15,8,52.0,430,,11,0,0,5,9
5772,3,Atlético Goianiense,14,5,48.0,403,,23,2,0,5,5
5771,3,Cruzeiro,14,2,45.0,427,,14,3,0,0,6
5771,3,Santos,13,1,55.0,509,,8,2,0,1,9
5773,3,Grêmio,12,6,33.0,250,,13,1,0,2,6
5773,3,Sport,19,10,67.0,499,,21,3,1,0,12
5774,3,Bahia,17,10,52.0,382,,18,1,0,1,11
5774,3,Botafogo,11,4,48.0,372,,20,1,0,1,2
5775,3,Chapecoense,23,4,58.0,519,,16,1,1,3,6
5775,3,Avaí,11,3,42.0,388,,11,0,1,0,0
5776,4,Athletico Paranaense,9,2,51.0,392,,11,2,0,5,6
5776,4,Coritiba,11,5,49.0,383,,15,3,0,1,6
5777,4,Vitória,7,2,44.0,363,,22,5,0,0,2
5777,4,Fluminense,17,6,56.0,459,,18,0,0,5,5
5778,4,Santos,5,0,49.0,454,,9,1,1,0,1
5778,4,Corinthians,19,4,51.0,442,,11,0,0,2,9
5780,4,Avaí,7,1,35.0,322,,26,4,0,0,2
5780,4,Sport,14,3,65.0,600,,25,4,0,1,5
5779,4,Flamengo,19,2,65.0,423,,19,2,0,0,11
5779,4,Botafogo,5,1,35.0,239,,19,2,0,4,2
5783,4,Grêmio,11,2,59.0,537,,15,2,0,3,6
5783,4,Vasco da Gama,10,0,41.0,374,,13,3,0,1,5
5781,4,Palmeiras,15,5,53.0,398,,20,2,0,1,7
5781,4,Atlético Mineiro,9,3,47.0,363,,12,4,0,2,6
5782,4,Ponte Preta,10,5,45.0,365,,13,2,0,2,7
5782,4,São Paulo,11,3,55.0,436,,12,5,0,3,7
5784,4,Chapecoense,10,4,38.0,332,,16,3,0,1,5
5784,4,Cruzeiro,14,5,62.0,525,,8,1,0,2,4
5785,4,Bahia,18,8,60.0,462,,21,0,0,6,7
5785,4,Atlético Goianiense,8,3,40.0,321,,27,2,0,4,4
5786,5,Athletico Paranaense,7,1,46.0,346,,16,3,0,1,4
5786,5,Fluminense,15,7,54.0,394,,19,3,0,1,10
5787,5,Atlético Mineiro,7,4,54.0,469,,20,3,0,4,2
5787,5,Avaí,13,3,46.0,390,,10,1,0,4,10
5788,5,Coritiba,5,3,43.0,331,,14,4,0,7,2
5788,5,Palmeiras,12,4,57.0,421,,17,3,0,1,8
5789,5,Santos,8,3,62.0,594,,13,4,0,2,7
5789,5,Botafogo,8,2,38.0,367,,9,2,0,2,2
5790,5,Corinthians,10,6,42.0,357,,14,3,0,3,1
5790,5,Vasco da Gama,27,9,58.0,448,,10,0,0,2,14
5791,5,Sport,14,5,39.0,302,,17,2,0,1,3
5791,5,Flamengo,17,7,61.0,465,,16,2,0,2,8
5792,5,Atlético Goianiense,13,7,36.0,297,,20,1,0,4,8
5792,5,Ponte Preta,10,4,64.0,536,,9,2,1,0,3
5793,5,São Paulo,18,9,51.0,370,,14,1,0,1,10
5793,5,Vitória,11,3,49.0,371,,18,1,0,1,6
5794,5,Grêmio,10,7,53.0,414,,9,3,0,2,1
5794,5,Chapecoense,18,7,47.0,362,,22,4,0,0,5
5795,5,Cruzeiro,12,4,41.0,362,,12,2,1,1,6
5795,5,Bahia,19,5,59.0,534,,18,4,0,0,5
5796,6,Palmeiras,16,6,56.0,419,,24,4,0,3,6
5796,6,Fluminense,10,3,44.0,322,,19,2,0,1,3
5797,6,Sport,8,3,51.0,378,,19,1,0,2,3
5797,6,Vasco da Gama,14,4,49.0,365,,15,0,0,2,3
5798,6,Coritiba,8,4,47.0,358,,28,3,0,1,5
5798,6,Botafogo,13,6,53.0,409,,14,4,0,1,5
5799,6,Ponte Preta,5,3,34.0,257,,8,2,0,3,1
5799,6,Chapecoense,17,7,66.0,467,,22,4,0,2,6
5802,6,Corinthians,11,6,56.0,492,,11,1,0,2,3
5802,6,São Paulo,13,4,44.0,386,,15,1,0,1,0
5801,6,Atlético Mineiro,9,1,58.0,480,,7,2,0,1,4
5801,6,Vitória,6,3,42.0,353,,20,3,0,2,4
5800,6,Flamengo,9,3,62.0,523,,18,1,0,2,9
5800,6,Avaí,12,2,38.0,327,,17,2,1,1,4
5803,6,Atlético Goianiense,5,3,30.0,264,,21,4,0,1,2
5803,6,Cruzeiro,19,9,70.0,622,,11,3,0,1,7
5804,6,Santos,10,5,43.0,391,,12,0,1,3,4
5804,6,Athletico Paranaense,16,2,57.0,495,,15,1,0,2,7
5805,6,Bahia,7,3,36.0,361,,16,1,0,0,4
5805,6,Grêmio,18,5,64.0,643,,15,0,0,2,11
5807,7,Atlético Goianiense,17,5,47.0,377,,21,3,0,2,7
5807,7,Avaí,3,1,53.0,441,,24,6,0,1,2
5806,7,Athletico Paranaense,6,2,31.0,243,,10,4,1,4,6
5806,7,Atlético Mineiro,24,3,69.0,514,,11,2,0,2,12
5808,7,Botafogo,17,8,45.0,378,,10,1,0,2,7
5808,7,Vitória,15,3,55.0,456,,12,1,1,0,2
5809,7,Sport,7,3,57.0,465,,21,1,0,1,5
5809,7,São Paulo,7,1,43.0,355,,14,1,0,3,1
5810,7,Flamengo,23,5,56.0,476,,12,2,0,2,5
5810,7,Ponte Preta,14,3,44.0,380,,16,2,0,1,4
5812,7,Chapecoense,17,10,52.0,363,,24,3,0,1,3
5812,7,Vasco da Gama,5,2,48.0,362,,15,2,0,0,5
5811,7,Santos,9,5,45.0,406,,16,1,0,2,10
5811,7,Palmeiras,16,6,55.0,490,,14,3,0,3,7
5813,7,Corinthians,7,3,53.0,533,,9,0,0,6,6
5813,7,Cruzeiro,18,2,47.0,470,,16,1,0,4,7
5814,7,Coritiba,7,1,47.0,323,,16,1,1,5,5
5814,7,Bahia,10,3,53.0,367,,14,4,1,2,6
5815,7,Grêmio,12,4,49.0,505,,17,3,0,1,2
5815,7,Fluminense,12,2,51.0,494,,12,4,0,2,3
5816,8,Athletico Paranaense,9,3,34.0,332,,15,5,0,0,0
5816,8,Atlético Goianiense,24,6,66.0,601,,16,1,0,0,11
5817,8,Vasco da Gama,16,5,49.0,399,,20,4,0,0,4
5817,8,Avaí,11,4,51.0,415,,22,1,0,0,6
5818,8,Santos,13,4,58.0,560,,17,3,0,2,5
5818,8,Ponte Preta,9,2,42.0,423,,13,4,0,3,2
5819,8,Coritiba,13,5,45.0,339,,18,2,0,3,10
5819,8,Corinthians,5,0,55.0,434,,13,3,0,5,4
5822,8,Botafogo,7,4,41.0,309,,13,2,0,4,3
5822,8,Chapecoense,21,6,59.0,421,,11,0,0,2,8
5823,8,Atlético Mineiro,8,3,40.0,312,,24,2,0,4,3
5823,8,São Paulo,12,2,60.0,445,,12,2,0,4,5
5820,8,Bahia,15,9,62.0,442,,14,2,0,2,3
5820,8,Palmeiras,17,5,38.0,271,,23,5,0,1,5
5821,8,Fluminense,12,4,39.0,240,,16,1,0,0,3
5821,8,Flamengo,14,5,61.0,369,,25,6,0,1,4
5824,8,Sport,11,6,57.0,483,,10,0,0,3,5
5824,8,Vitória,13,6,43.0,375,,19,0,0,1,5
5825,8,Grêmio,15,7,45.0,442,,14,2,0,0,8
5825,8,Cruzeiro,17,5,55.0,541,,12,5,0,0,2
5826,9,Vitória,17,3,60.0,453,,15,2,0,4,8
5826,9,Santos,10,6,40.0,319,,10,1,0,4,5
5828,9,Botafogo,7,3,43.0,360,,20,5,0,1,2
5828,9,Vasco da Gama,19,3,57.0,440,,11,1,0,1,6
5827,9,Atlético Goianiense,9,4,32.0,259,,17,2,0,6,3
5827,9,Palmeiras,13,4,68.0,536,,10,2,0,5,6
5830,9,São Paulo,28,5,66.0,553,,15,3,0,1,8
5830,9,Athletico Paranaense,12,7,34.0,299,,17,3,0,2,5
5831,9,Sport,12,6,47.0,390,,26,1,0,3,2
5831,9,Atlético Mineiro,5,2,53.0,431,,23,2,0,2,3
5829,9,Avaí,14,5,49.0,423,,19,1,0,1,5
5829,9,Fluminense,15,4,51.0,445,,20,1,0,0,4
5833,9,Cruzeiro,8,2,48.0,392,,23,2,0,3,1
5833,9,Ponte Preta,6,1,52.0,405,,21,2,0,0,5
5832,9,Corinthians,16,5,48.0,434,,15,2,1,2,5
5832,9,Bahia,18,1,52.0,444,,12,2,1,2,9
5834,9,Grêmio,17,12,53.0,439,,18,2,0,4,6
5834,9,Coritiba,12,6,47.0,396,,11,0,0,0,3
5835,9,Chapecoense,13,2,48.0,329,,13,1,0,1,7
5835,9,Flamengo,20,11,52.0,359,,21,3,0,3,6
5836,10,Santos,9,3,57.0,531,,13,0,0,0,9
5836,10,Sport,9,3,43.0,416,,17,1,0,1,0
5837,10,Vasco da Gama,12,5,53.0,434,,21,2,0,0,3
5837,10,Atlético Goianiense,5,2,47.0,398,,19,0,0,1,1
5841,10,Coritiba,9,2,45.0,333,,26,2,0,2,9
5841,10,Cruzeiro,22,9,55.0,413,,15,0,0,2,8
5838,10,Corinthians,5,3,43.0,448,,16,5,0,0,2
5838,10,Grêmio,15,6,57.0,564,,16,4,0,2,7
5839,10,Fluminense,9,6,48.0,342,,25,1,0,4,3
5839,10,São Paulo,15,3,52.0,365,,12,1,0,0,6
5840,10,Athletico Paranaense,15,11,48.0,473,,10,0,0,3,5
5840,10,Vitória,12,3,52.0,517,,11,3,0,2,1
5842,10,Ponte Preta,9,2,56.0,440,,21,6,2,3,2
5842,10,Palmeiras,6,2,44.0,365,,28,3,1,0,4
5843,10,Bahia,14,3,42.0,375,,6,1,1,1,5
5843,10,Flamengo,13,4,58.0,518,,23,3,0,0,3
5844,10,Atlético Mineiro,5,3,32.0,237,,19,5,0,7,0
5844,10,Chapecoense,15,1,68.0,462,,24,5,0,2,8
5845,10,Avaí,8,2,27.0,231,,10,2,0,0,2
5845,10,Botafogo,31,9,73.0,588,,11,1,0,1,17
5846,11,Palmeiras,14,1,61.0,480,,23,3,0,2,4
5846,11,Grêmio,6,2,39.0,328,,14,1,0,1,0
5847,11,Santos,13,2,68.0,553,,10,1,0,4,11
5847,11,Atlético Goianiense,16,4,32.0,263,,14,2,1,0,3
5850,11,Atlético Mineiro,11,4,47.0,357,,23,4,0,3,4
5850,11,Cruzeiro,10,5,53.0,394,,18,4,0,1,3
5848,11,Sport,19,3,58.0,466,,12,1,0,0,11
5848,11,Athletico Paranaense,2,1,42.0,351,,18,3,0,2,4
5852,11,Botafogo,3,0,33.0,342,,14,2,0,1,2
5852,11,Corinthians,19,9,67.0,645,,14,3,0,2,10
5849,11,Vitória,21,7,56.0,439,,17,5,0,1,11
5849,11,Bahia,6,1,44.0,359,,16,3,0,2,5
5851,11,São Paulo,12,2,53.0,464,,14,1,0,0,0
5851,11,Flamengo,15,7,47.0,412,,17,1,0,5,10
5854,11,Vasco da Gama,10,4,39.0,253,,20,5,0,1,5
5854,11,Coritiba,16,5,61.0,395,,17,3,0,2,8
5853,11,Avaí,10,3,44.0,407,,14,2,0,3,6
5853,11,Ponte Preta,18,3,56.0,525,,25,2,0,0,5
5855,11,Chapecoense,23,7,31.0,202,,22,4,1,2,5
5855,11,Fluminense,12,8,69.0,453,,14,3,0,6,6
5856,12,Vitória,9,6,49.0,366,,23,4,0,4,4
5856,12,Atlético Goianiense,18,5,51.0,353,,12,1,0,3,14
5857,12,Vasco da Gama,10,1,41.0,282,,23,4,0,2,6
5857,12,Flamengo,9,3,59.0,415,,15,1,0,2,9
5858,12,Ponte Preta,20,6,52.0,518,,8,2,0,4,5
5858,12,Corinthians,13,8,48.0,498,,17,2,0,1,2
5859,12,Athletico Paranaense,4,3,57.0,504,,13,3,0,4,2
5859,12,Chapecoense,26,6,43.0,359,,18,1,0,0,10
5860,12,Fluminense,7,2,27.0,242,,18,2,0,1,2
5860,12,Bahia,20,5,73.0,620,,16,4,0,2,10
5861,12,Avaí,8,3,27.0,257,,17,4,1,1,5
5861,12,Grêmio,19,11,73.0,685,,9,1,0,2,11
5862,12,Cruzeiro,11,6,38.0,306,,12,1,0,0,1
5862,12,Palmeiras,8,1,62.0,484,,15,4,0,3,9
5863,12,Santos,17,8,52.0,442,,18,4,0,0,6
5863,12,São Paulo,14,5,48.0,414,,5,3,0,2,2
5864,12,Atlético Mineiro,9,6,43.0,391,,27,3,0,1,7
5864,12,Botafogo,11,3,57.0,503,,14,1,0,1,4
5865,12,Coritiba,16,6,59.0,399,,16,2,1,2,10
5865,12,Sport,12,6,41.0,291,,18,2,0,2,2
5866,13,Ponte Preta,27,9,67.0,569,,12,1,0,0,18
5866,13,Bahia,11,7,33.0,307,,14,3,0,2,0
5867,13,Atlético Mineiro,24,6,64.0,485,,9,1,0,1,15
5867,13,Santos,10,3,36.0,298,,13,2,0,3,4
5868,13,Botafogo,16,5,41.0,360,,20,4,0,2,7
5868,13,Fluminense,12,0,59.0,509,,13,3,0,0,6
5869,13,Palmeiras,18,3,62.0,490,,16,3,0,3,8
5869,13,Corinthians,3,2,38.0,332,,14,4,0,5,1
5870,13,Cruzeiro,15,5,38.0,403,,9,1,0,1,1
5870,13,Athletico Paranaense,14,6,62.0,621,,16,3,0,0,9
5871,13,Vitória,18,5,68.0,514,,16,4,0,3,8
5871,13,Vasco da Gama,10,4,32.0,251,,14,3,0,5,9
5872,13,São Paulo,18,3,74.0,600,,18,0,0,0,9
5872,13,Atlético Goianiense,11,3,26.0,211,,21,3,0,0,4
5873,13,Sport,11,5,53.0,385,,9,2,0,1,5
5873,13,Chapecoense,11,1,47.0,346,,26,8,0,1,8
5874,13,Grêmio,4,3,39.0,388,,20,2,0,1,2
5874,13,Flamengo,23,7,61.0,587,,12,2,0,1,8
5875,13,Avaí,10,2,63.0,455,,14,2,0,5,6
5875,13,Coritiba,9,8,37.0,276,,18,2,0,1,3
5876,14,Athletico Paranaense,11,4,37.0,372,,11,0,0,2,3
5876,14,Corinthians,19,9,63.0,621,,5,0,0,1,8
5877,14,Vitória,7,2,43.0,363,,19,3,0,2,6
5877,14,Palmeiras,15,6,57.0,461,,21,2,0,1,5
5878,14,Vasco da Gama,16,4,44.0,354,,16,4,0,1,9
5878,14,Santos,4,0,56.0,471,,25,2,1,0,3
5879,14,Atlético Goianiense,15,4,42.0,334,,21,2,0,3,5
5879,14,Atlético Mineiro,5,2,58.0,449,,24,3,0,9,8
5880,14,Chapecoense,15,5,32.0,216,,22,4,0,0,1
5880,14,São Paulo,9,3,68.0,455,,14,2,0,5,1
5881,14,Cruzeiro,10,3,36.0,332,,16,3,0,1,6
5881,14,Flamengo,5,1,64.0,588,,14,1,0,3,3
5882,14,Ponte Preta,10,3,38.0,334,,18,2,0,1,3
5882,14,Grêmio,12,6,62.0,536,,20,1,0,1,7
5883,14,Bahia,22,5,67.0,533,,18,2,0,0,8
5883,14,Avaí,13,4,33.0,264,,12,0,0,2,3
5884,14,Fluminense,6,2,47.0,292,,18,4,0,2,3
5884,14,Coritiba,14,4,53.0,329,,19,4,0,5,3
5885,14,Botafogo,11,6,43.0,407,,14,4,0,1,3
5885,14,Sport,10,3,57.0,526,,16,3,0,3,6
5887,15,Chapecoense,18,5,40.0,368,,17,2,0,1,7
5887,15,Santos,7,5,60.0,542,,13,5,0,7,13
5886,15,Grêmio,7,5,49.0,486,,7,3,0,1,0
5886,15,Vitória,16,2,51.0,464,,18,3,0,1,7
5889,15,Ponte Preta,13,7,45.0,364,,12,1,0,6,4
5889,15,Coritiba,13,6,55.0,439,,12,0,0,3,1
5888,15,Avaí,15,3,27.0,257,,18,2,0,1,3
5888,15,Corinthians,22,7,73.0,704,,10,3,0,1,11
5890,15,Atlético Mineiro,24,9,70.0,588,,19,4,0,1,8
5890,15,Bahia,11,5,30.0,264,,18,6,0,1,3
5891,15,São Paulo,11,3,44.0,329,,26,3,0,1,1
5891,15,Vasco da Gama,12,5,56.0,409,,20,3,0,2,4
5892,15,Flamengo,18,6,62.0,451,,16,2,0,4,10
5892,15,Palmeiras,7,5,38.0,286,,23,9,0,0,2
5893,15,Cruzeiro,15,6,52.0,438,,18,3,0,3,4
5893,15,Fluminense,17,6,48.0,409,,21,3,0,0,8
5894,15,Sport,8,5,51.0,317,,22,2,0,4,4
5894,15,Atlético Goianiense,14,3,49.0,295,,34,1,0,2,9
5895,15,Botafogo,9,1,40.0,353,,21,4,1,1,4
5895,15,Athletico Paranaense,13,3,60.0,531,,16,3,0,4,3
5896,16,Chapecoense,14,7,32.0,239,,19,5,0,1,4
5896,16,Vitória,10,4,68.0,493,,13,2,0,6,6
5897,16,Coritiba,9,3,49.0,423,,24,6,0,1,1
5897,16,Flamengo,19,6,51.0,418,,20,1,0,1,6
5898,16,Bahia,19,5,49.0,440,,19,1,0,2,7
5898,16,Santos,11,5,51.0,460,,10,1,0,1,4
5899,16,Cruzeiro,26,9,72.0,638,,10,0,0,2,8
5899,16,Avaí,5,2,28.0,246,,20,2,0,2,4
5901,16,Fluminense,19,5,55.0,510,,15,2,0,4,6
5901,16,Corinthians,12,1,45.0,412,,13,2,0,3,6
5900,16,Palmeiras,7,4,37.0,290,,31,4,0,1,3
5900,16,Sport,12,1,63.0,464,,21,3,0,2,6
5903,16,Atlético Goianiense,27,5,52.0,411,,12,1,0,1,4
5903,16,Botafogo,12,4,48.0,407,,20,4,0,0,4
5902,16,Athletico Paranaense,20,8,71.0,614,,25,2,0,2,12
5902,16,Ponte Preta,4,2,29.0,265,,19,2,0,1,0
5904,16,Vasco da Gama,11,4,42.0,341,,16,3,0,1,5
5904,16,Atlético Mineiro,13,3,58.0,461,,24,5,0,1,7
5905,16,São Paulo,6,2,55.0,507,,17,1,0,0,5
5905,16,Grêmio,10,5,45.0,408,,14,3,0,1,8
5906,17,Botafogo,8,4,35.0,314,,9,0,0,1,1
5906,17,São Paulo,24,8,65.0,578,,11,1,0,0,6
5907,17,Palmeiras,15,3,71.0,661,,19,1,0,1,8
5907,17,Avaí,9,1,29.0,262,,18,2,1,1,5
5908,17,Chapecoense,16,7,49.0,366,,21,1,0,0,5
5908,17,Atlético Goianiense,13,2,51.0,367,,19,1,0,3,6
5909,17,Atlético Mineiro,9,6,48.0,327,,25,4,0,2,5
5909,17,Coritiba,12,1,52.0,336,,18,4,0,3,2
5910,17,Sport,15,9,43.0,383,,24,6,0,1,3
5910,17,Bahia,16,7,57.0,492,,18,2,0,1,2
5911,17,Flamengo,16,2,60.0,549,,16,1,0,1,11
5911,17,Corinthians,9,3,40.0,388,,9,0,0,1,2
5912,17,Grêmio,23,9,59.0,601,,14,3,1,3,3
5912,17,Santos,4,1,41.0,434,,17,5,0,0,4
5913,17,Cruzeiro,13,6,63.0,514,,15,4,0,2,3
5913,17,Vitória,9,3,37.0,306,,23,4,0,1,2
5914,17,Vasco da Gama,18,5,57.0,450,,13,3,0,1,6
5914,17,Athletico Paranaense,7,3,43.0,365,,20,3,0,1,3
5917,18,Chapecoense,7,4,48.0,328,,26,5,0,0,3
5917,18,Bahia,12,3,52.0,344,,17,3,0,4,5
5916,18,Fluminense,10,4,30.0,232,,18,4,1,2,3
5916,18,Sport,26,7,70.0,503,,14,5,0,0,15
5918,18,Atlético Mineiro,16,4,58.0,543,,19,3,0,6,10
5918,18,Corinthians,12,4,42.0,415,,12,1,0,6,4
5919,18,Vitória,15,4,41.0,355,,20,3,0,0,7
5919,18,Ponte Preta,12,5,59.0,504,,7,1,0,2,4
5921,18,Atlético Goianiense,13,1,49.0,451,,20,4,0,0,3
5921,18,Grêmio,10,4,51.0,472,,21,2,0,1,3
5922,18,Palmeiras,15,3,45.0,342,,14,2,0,0,6
5922,18,Botafogo,12,3,55.0,407,,22,5,0,1,8
5920,18,Santos,14,5,46.0,402,,18,2,1,1,10
5920,18,Flamengo,13,6,54.0,480,,15,2,1,1,8
5923,18,Athletico Paranaense,18,6,62.0,603,,9,1,0,1,3
5923,18,Avaí,9,1,38.0,355,,18,2,0,1,6
5924,18,São Paulo,26,10,67.0,531,,18,4,0,2,10
5924,18,Coritiba,7,4,33.0,271,,15,5,0,1,2
5925,18,Cruzeiro,13,6,51.0,487,,18,1,0,4,4
5925,18,Vasco da Gama,11,1,49.0,460,,12,4,0,1,6
5926,19,Sport,12,7,56.0,569,,10,2,0,4,5
5926,19,Corinthians,10,4,44.0,454,,2,1,0,1,3
5927,19,Atlético Goianiense,13,3,48.0,419,,12,3,0,2,7
5927,19,Fluminense,10,6,52.0,453,,13,1,0,1,3
5928,19,Flamengo,14,6,65.0,497,,15,4,0,4,5
5928,19,Vitória,10,6,35.0,286,,21,2,0,1,0
5929,19,Botafogo,7,1,38.0,335,,15,3,0,1,1
5929,19,Cruzeiro,22,4,62.0,521,,16,3,0,3,7
5930,19,Atlético Mineiro,10,4,37.0,389,,13,1,0,1,8
5930,19,Grêmio,7,4,63.0,668,,18,3,0,2,0
5933,19,São Paulo,11,4,68.0,567,,12,2,0,0,8
5933,19,Bahia,11,5,32.0,271,,20,4,0,5,2
5932,19,Palmeiras,19,3,66.0,635,,10,1,0,1,7
5932,19,Athletico Paranaense,7,5,34.0,338,,22,3,0,4,3
5931,19,Chapecoense,9,2,51.0,419,,21,0,0,1,6
5931,19,Coritiba,8,3,49.0,408,,13,0,0,0,3
5934,19,Santos,13,3,62.0,544,,16,1,0,0,8
5934,19,Avaí,12,3,38.0,324,,22,3,0,1,4
5935,19,Ponte Preta,13,3,49.0,377,,17,1,0,2,7
5935,19,Vasco da Gama,6,0,51.0,399,,16,4,0,0,2
5915,17,Ponte Preta,15,3,46.0,329,,14,1,0,2,12
5915,17,Fluminense,9,3,54.0,414,,12,1,0,4,5
5936,20,Coritiba,10,3,49.0,339,,20,3,0,0,5
5936,20,Atlético Goianiense,9,2,51.0,331,,27,2,0,1,6
5937,20,Vitória,20,6,60.0,424,,14,1,0,0,7
5937,20,Avaí,8,1,40.0,298,,11,3,0,2,4
5938,20,São Paulo,9,4,42.0,333,,19,4,1,0,4
5938,20,Cruzeiro,19,4,58.0,432,,18,3,2,0,7
5939,20,Ponte Preta,9,5,30.0,296,,10,1,0,1,1
5939,20,Sport,9,2,70.0,681,,14,1,0,2,8
5940,20,Flamengo,9,1,47.0,417,,17,1,1,1,5
5940,20,Atlético Mineiro,20,6,53.0,465,,22,4,0,1,7
5941,20,Vasco da Gama,12,2,41.0,354,,17,1,0,3,9
5941,20,Palmeiras,7,3,59.0,530,,13,2,0,4,5
5943,20,Grêmio,14,5,63.0,541,,15,1,0,0,8
5943,20,Botafogo,13,7,37.0,326,,18,3,0,0,4
5942,20,Athletico Paranaense,19,9,57.0,455,,13,2,0,4,8
5942,20,Bahia,11,3,43.0,344,,15,4,0,0,5
5944,20,Fluminense,7,2,47.0,480,,10,2,0,2,4
5944,20,Santos,15,3,53.0,522,,7,2,0,2,5
5946,21,Corinthians,16,4,73.0,737,,9,1,0,5,9
5946,21,Vitória,5,3,27.0,290,,21,2,0,2,1
5947,21,Atlético Goianiense,13,3,40.0,347,,13,3,0,1,3
5947,21,Flamengo,17,6,60.0,515,,12,2,0,7,6
5948,21,Grêmio,7,1,53.0,507,,11,2,0,2,2
5948,21,Athletico Paranaense,14,3,47.0,458,,26,2,0,0,2
5951,21,Sport,9,0,56.0,526,,12,0,0,0,3
5951,21,Cruzeiro,11,5,44.0,432,,11,1,0,6,5
5952,21,Ponte Preta,12,6,51.0,393,,18,4,0,1,7
5952,21,Botafogo,14,1,49.0,397,,18,4,0,0,3
5949,21,Avaí,12,3,37.0,309,,17,1,0,0,5
5949,21,São Paulo,15,7,63.0,522,,16,3,0,1,9
5950,21,Bahia,11,5,44.0,402,,18,0,0,2,3
5950,21,Vasco da Gama,9,0,56.0,473,,18,4,0,0,6
5954,21,Palmeiras,13,3,71.0,572,,11,1,0,0,14
5954,21,Chapecoense,13,5,29.0,247,,24,4,0,0,3
5953,21,Coritiba,12,4,44.0,325,,13,3,0,2,8
5953,21,Santos,20,2,56.0,428,,7,1,0,1,5
5955,21,Atlético Mineiro,0,0,,0,,0,0,0,0,0
5955,21,Fluminense,0,0,,0,,0,0,0,0,0
5945,20,Corinthians,7,2,66.0,567,,7,4,0,2,3
5945,20,Chapecoense,13,4,34.0,292,,13,1,0,0,1
5956,22,Vasco da Gama,20,4,43.0,386,,12,4,0,1,1
5956,22,Fluminense,8,1,57.0,490,,14,2,0,1,2
5957,22,Corinthians,31,7,68.0,591,,15,1,0,0,11
5957,22,Atlético Goianiense,8,3,32.0,290,,17,5,0,3,4
5959,22,São Paulo,10,3,42.0,364,,8,2,0,3,2
5959,22,Palmeiras,25,8,58.0,484,,12,1,0,2,8
5961,22,Athletico Paranaense,12,3,47.0,476,,11,2,0,1,1
5961,22,Flamengo,17,6,53.0,519,,6,0,0,2,6
5958,22,Ponte Preta,11,6,41.0,353,,20,4,0,1,3
5958,22,Atlético Mineiro,16,6,59.0,506,,19,4,0,2,4
5960,22,Bahia,13,4,38.0,316,,14,2,0,2,7
5960,22,Botafogo,12,4,62.0,520,,9,0,0,0,3
5962,22,Cruzeiro,18,5,55.0,466,,13,0,0,1,7
5962,22,Santos,9,3,45.0,402,,18,2,0,1,5
5963,22,Chapecoense,13,3,59.0,446,,22,5,0,0,7
5963,22,Avaí,9,2,41.0,322,,18,4,0,6,1
5964,22,Vitória,15,5,33.0,245,,22,2,1,5,3
5964,22,Coritiba,9,6,67.0,482,,18,2,2,2,7
5965,22,Sport,5,2,48.0,501,,21,5,0,2,2
5965,22,Grêmio,14,7,52.0,541,,8,1,0,2,3
5966,23,Palmeiras,9,5,38.0,299,,18,3,2,3,4
5966,23,Atlético Mineiro,21,6,62.0,455,,14,3,0,4,9
5967,23,Vasco da Gama,8,2,36.0,368,,18,3,0,0,0
5967,23,Grêmio,14,3,64.0,628,,11,0,0,3,8
5968,23,Ponte Preta,13,6,54.0,453,,9,1,0,1,7
5968,23,São Paulo,9,3,46.0,411,,12,2,1,1,3
5971,23,Avaí,11,5,26.0,243,,17,5,0,3,3
5971,23,Sport,27,3,74.0,630,,13,4,0,2,9
5969,23,Athletico Paranaense,17,6,64.0,504,,16,1,0,1,6
5969,23,Coritiba,4,1,36.0,284,,15,3,1,2,2
5972,23,Fluminense,8,4,45.0,365,,11,3,1,2,3
5972,23,Vitória,19,4,55.0,417,,9,1,0,2,6
5970,23,Santos,14,8,44.0,364,,9,3,0,3,5
5970,23,Corinthians,14,4,56.0,463,,17,5,0,3,5
5974,23,Flamengo,17,2,58.0,434,,16,0,0,2,15
5974,23,Botafogo,16,5,42.0,332,,10,0,0,1,5
5973,23,Chapecoense,15,6,56.0,421,,15,2,0,3,9
5973,23,Cruzeiro,13,7,44.0,363,,17,1,0,3,3
5975,23,Bahia,11,4,57.0,462,,11,2,0,3,8
5975,23,Atlético Goianiense,10,3,43.0,355,,16,1,0,4,5
5976,24,Botafogo,15,8,51.0,459,,14,2,0,0,4
5976,24,Santos,15,0,49.0,446,,12,2,0,1,10
5977,24,Atlético Goianiense,17,8,45.0,405,,20,2,0,2,3
5977,24,Ponte Preta,14,4,55.0,477,,22,2,0,1,6
5978,24,Atlético Mineiro,17,4,68.0,611,,16,2,1,0,5
5978,24,Avaí,9,1,32.0,284,,17,2,0,1,4
5979,24,Grêmio,17,4,77.0,686,,6,1,0,8,9
5979,24,Chapecoense,8,5,23.0,195,,19,5,0,0,6
5982,24,São Paulo,17,7,56.0,457,,16,2,0,1,8
5982,24,Vitória,14,5,44.0,345,,21,3,0,3,3
5983,24,Sport,6,2,43.0,396,,18,3,1,2,5
5983,24,Flamengo,14,4,57.0,531,,13,0,0,2,2
5980,24,Corinthians,16,3,58.0,558,,15,1,0,3,7
5980,24,Vasco da Gama,13,4,42.0,425,,9,2,0,0,6
5981,24,Athletico Paranaense,16,8,54.0,475,,15,3,0,7,5
5981,24,Fluminense,10,2,46.0,423,,13,3,0,4,3
